id,name,brewery_id,state,country,style,availability,abv
149139,Imperial Eclipse Stout - Evan Williams (23 Year),14936,CA,US,American Imperial Stout, Limited (brewed once),11.9
84104,Coffee Porter With Vanilla Beans,4555,CA,US,American Porter, Limited (brewed once),
237563,Vida Blu,41955,CA,US,American Wild Ale, Limited (brewed once),4.4
270422,Personal Statement,45678,CA,US,American Pale Ale (APA), Limited (brewed once),5.5
85793,Sosigenes,28920,CA,US,American Imperial IPA, Rotating,
367610,Beret - BeRazzled With Guava,40927,CA,US,Berliner Weisse, Rotating,3.9
132426,Grain-Fed Dog,29910,CA,US,American Strong Ale, Rotating,8.0
215013,Flying Brick,34193,CA,US,American Imperial IPA, Rotating,8.2
128444,Belgian Wit,16393,CA,US,Belgian Witbier, Rotating,
5729,Black Toad Dark Ale,2250,CA,US,English Brown Ale, Year-round,5.3
295820,Matt Matt From The Veil Veil,28657,CA,US,American Imperial IPA, Rotating,8.0
238215,Imperial IPA,31407,CA,US,American Imperial IPA, Rotating,9.0
15808,Coastal Light Low Carbohydrate Pale Ale,562,CA,US,American Pale Ale (APA), Year-round,3.5
108191,Beechy Keen,2447,CA,US,Russian Imperial Stout, Rotating,8.9
47296,Booster Rocket,610,CA,US,American Strong Ale, Rotating,9.0
78363,Bison Marmalade Triple,609,CA,US,Belgian Tripel, Limited (brewed once),8.0
12138,Craftsman IPA,2321,CA,US,American IPA, Year-round,6.25
201323,Ghost Of Our Trees,28733,CA,US,American Imperial Stout, Rotating,10.0
355084,Blood Orange Wit,47515,CA,US,Belgian Witbier, Rotating,5.2
74484,Sextant (Bourbon Barrel Aged),199,CA,US,English Oatmeal Stout, Rotating,5.2
345848,Mindshaker,32161,CA,US,American Imperial IPA, Limited (brewed once),8.1
80294,Frontal Labottleme IPA,28838,CA,US,American IPA, Year-round,6.8
73390,Puddle Jumper Pale Ale,3776,CA,US,American Pale Ale (APA), Rotating,5.7
34091,Double IPA,6313,CA,US,American Imperial IPA, Limited (brewed once),9.1
233425,Passion Of The Rice,37448,CA,US,American Wild Ale, Rotating,4.7
346809,Pappy's Cherry,48368,CA,US,American Wild Ale, Rotating,7.2
63779,Ale Epeteios,10046,CA,US,American Imperial Stout, Rotating,10.0
236629,Sip Of Spring,38396,CA,US,American Blonde Ale, Rotating,5.1
42232,San Lorenzo Porter,980,CA,US,American Porter, Rotating,5.6
228910,Cerveza Maldita Chocolate Stout,3776,CA,US,American Stout, Rotating,4.8
332510,Decadence 2017 Imperial Oatmeal Stout (Cask),396,CA,US,English Oatmeal Stout, Limited (brewed once),10.0
108193,Wicked As Sin,30283,CA,US,American IPA, Rotating,6.6
339119,Bottlecraft Solana Beach Turns One,44720,CA,US,American IPA, Limited (brewed once),6.5
5123,Strawberry Blonde,670,CA,US,Fruit and Field Beer, Summer,
201359,Batch 26 / Cherry Red,36871,CA,US,American Wild Ale, Rotating,6.7
69219,Ryedentity Crisis,23200,CA,US,Belgian Saison, Year-round,8.0
213549,Holi-DAVE,36428,CA,US,American Imperial Stout, Rotating,9.7
141317,Lone Wolf - Chinook,2352,CA,US,American IPA, Rotating,6.3
119153,I Anniversary,30687,CA,US,American Barleywine, Limited (brewed once),12.3
41374,Marzen,2042,CA,US,German Märzen / Oktoberfest, Rotating,
290287,Mermaid Bubbles,49079,CA,US,American Cream Ale, Rotating,4.7
90672,680 IPA,30771,CA,US,English India Pale Ale (IPA), Year-round,6.0
38861,Longfin Lager,199,CA,US,German Helles, Rotating,4.5
91276,Captain Patrick's Dry Irish Stout,25260,CA,US,Irish Dry Stout, Limited (brewed once),4.0
242595,Horchata Wit,31554,CA,US,Belgian Witbier, Limited (brewed once),5.5
252164,Tropical Hell,44336,CA,US,German Helles, Limited (brewed once),5.0
13483,IPA,5145,CA,US,American IPA, Year-round,
310924,Mo’ Passion,32931,CA,US,American IPA, Limited (brewed once),7.0
207953,Sculpin IPA With Meyer Lemons,199,CA,US,American IPA, Limited (brewed once),7.0
333907,Good Arvo!,48082,CA,US,American Imperial IPA, Rotating,8.3
215952,Runaway Abbie,41927,CA,US,Belgian Pale Ale, Limited (brewed once),7.0
30759,Triple Exultation,1627,CA,US,English Old Ale, Rotating,9.7
352736,Silo Rider,47203,CA,US,American Amber / Red Ale, Rotating,6.3
351028,Bake This: Peach Pie,16866,CA,US,American Strong Ale, Limited (brewed once),13.0
334648,Three Abnormalities,48368,CA,US,American Wild Ale, Limited (brewed once),7.7
253546,Hawaiian Swirly,34282,CA,US,American Brown Ale, Limited (brewed once),
10935,Big Ass Hoppy Amber,735,CA,US,American Amber / Red Ale, Year-round,6.7
203338,Spruce Moose,43119,CA,US,American Black Ale, Year-round,9.0
306895,Party Drank,32931,CA,US,American Imperial IPA, Limited (brewed once),8.2
215049,Haututu - Hibiscus,16866,CA,US,Belgian Strong Pale Ale, Limited (brewed once),8.5
38909,Hamilton's Tavern Cedar Plank Ale,6313,CA,US,American IPA, Limited (brewed once),
221062,Winter's Pantry (Black IPA),42975,CA,US,American IPA, Limited (brewed once),6.9
217901,Mango Idiot IPA,2447,CA,US,American Imperial IPA, Limited (brewed once),8.5
87993,Raked Over Red,30458,CA,US,American Amber / Red Ale, Rotating,7.0
95983,Gueuze,220,CA,US,American Wild Ale, Rotating,
68178,Craftsman Spring Pilsner,2321,CA,US,German Pilsner, Spring,6.0
146845,Batch 1000,26932,CA,US,German Schwarzbier, Rotating,5.2
180660,Stone / Aisha Tyler - Stone Cold Fox,147,CA,US,American Black Ale, Limited (brewed once),7.9
252109,Air Quotes,41031,CA,US,American IPA, Rotating,6.75
351512,Wheat Thief,53019,CA,US,German Hefeweizen, Rotating,4.7
352481,Hot & Juicy,27946,CA,US,American Pale Ale (APA), Rotating,5.8
280357,Summer In The Streets,41955,CA,US,American IPA, Rotating,7.0
202028,Sno-Wooski Stout,8540,CA,US,American Stout, Rotating,
203026,The City Pale Ale,34323,CA,US,American Pale Ale (APA), Rotating,6.5
352274,Solis Occasus #85,23347,CA,US,American IPA, Limited (brewed once),7.5
205858,"Brits, Don't Kill My Vibe",22412,CA,US,English India Pale Ale (IPA), Rotating,4.4
286393,Swingin' Sword Lecture,28657,CA,US,American IPA, Rotating,6.5
68379,Black IPA,21856,CA,US,American Black Ale, Rotating,7.5
274704,Wicked Aunt Tammy,46700,CA,US,American Imperial IPA, Year-round,9.7
157052,Colt 45 Blast - Strawberry Lemonade,447,CA,US,American Malt Liquor, Year-round,12.0
132440,Apollo Double IPA,28821,CA,US,American Imperial IPA, Year-round,8.5
363312,Mouth Peace,49404,CA,US,German Pilsner, Rotating,4.8
128207,2 Mile Wide Impact Crater,25208,CA,US,American Imperial Stout, Limited (brewed once),10.5
15201,Saint Nick's Barleywine,1497,CA,US,American Barleywine, Winter,9.0
86295,Out With The Old Ale,463,CA,US,English Old Ale, Rotating,8.5
287054,2nd Anniversary,41427,CA,US,American Imperial IPA, Rotating,9.2
355901,Kettle Sour: Plums,45235,CA,US,American Wild Ale, Limited (brewed once),4.5
351139,Spot-Light,53011,CA,US,German Kölsch, Year-round,5.0
130465,Fusion 21,220,CA,US,American IPA, Rotating,4.7
101218,Sari Sari,27331,CA,US,American Pale Ale (APA), Rotating,
87283,Anniversary American Strong Ale,24582,CA,US,American Strong Ale, Limited (brewed once),7.5
241703,Q-Cumber Pale,41543,CA,US,American Pale Ale (APA), Rotating,5.5
101150,Questionable Origins #1 Pale Ale,32931,CA,US,American Pale Ale (APA), Limited (brewed once),5.5
351722,Dream Trails,50697,CA,US,American IPA, Rotating,7.4
245289,Ginger Snap PILS,220,CA,US,Bohemian Pilsener, Limited (brewed once),6.0
199399,Split Shift,43085,CA,US,American Lager, Rotating,5.5
157449,Vanilla Mustache Saison,24748,CA,US,Belgian Saison, Limited (brewed once),5.5
14037,Craftsman Edgar's Ale,2321,CA,US,Russian Imperial Stout, Year-round,8.2
222213,Humulus Spring Break,16866,CA,US,American Lager, Rotating,7.4
131844,Coconut Stout,30546,CA,US,American Imperial Stout, Year-round,9.5
40846,India Pale Ale,16037,CA,US,American IPA, Year-round,
84861,Fusion 10,220,CA,US,American Pale Wheat Ale, Limited (brewed once),5.9
208662,Poterie,16866,CA,US,English Old Ale, Limited (brewed once),16.8
134505,El Hume,27632,CA,US,Smoke Beer, Rotating,6.0
243110,Hoppa Emeritus,25959,CA,US,American Black Ale, Limited (brewed once),7.1
65817,Nigel's ESB,5115,CA,US,English Extra Special / Strong Bitter (ESB), Spring,
121724,Spring Time Table Beer,22622,CA,US,English Pale Mild Ale, Spring,3.7
218631,Honey Stout,37546,CA,US,American Imperial Stout, Rotating,7.2
334353,Merlot You Didn't,33018,CA,US,American Wild Ale, Limited (brewed once),7.8
196318,West To East,199,CA,US,American IPA, Limited (brewed once),7.0
22504,Green Flash Anniversary Ale 2004,2743,CA,US,American Barleywine, Limited (brewed once),10.0
350661,Raft Bier,21651,CA,US,German Pilsner, Rotating,5.5
169162,Nukin' Futz Imperial Peanut Butter Choc Cream Porter,27946,CA,US,American Imperial Porter, Year-round,7.3
27576,Harbor Hefeweizen,1018,CA,US,German Hefeweizen, Year-round,
110772,Hoppit,1337,CA,US,American Imperial IPA, Rotating,8.5
68871,India Red Ale,23200,CA,US,American Amber / Red Ale, Rotating,6.7
285721,11 Barrel Solidarity,25959,CA,US,American IPA, Limited (brewed once),6.8
112469,Saison Garni,16866,CA,US,Belgian Saison, Limited (brewed once),7.5
90070,Victory At Sea - Cacao Nibs & Ghost Peppers,199,CA,US,American Porter, Rotating,10.0
178510,Raised Eyebrows,29180,CA,US,American Wild Ale, Rotating,4.0
29067,ESB,13399,CA,US,English Extra Special / Strong Bitter (ESB), Rotating,
84117,Renegade Rye Imperial I.P.A.,2352,CA,US,American Imperial IPA, Rotating,9.5
254423,WLP515 Antwerp Ale Yeast,29316,CA,US,American IPA, Limited (brewed once),8.2
258525,Listen Up,32161,CA,US,American Imperial IPA, Limited (brewed once),8.0
300392,Ludicrous Speed,38614,CA,US,American Imperial IPA, Limited (brewed once),8.7
320796,Virtue IPL,48834,CA,US,American Imperial Pilsner, Rotating,5.6
221657,Mellon Baller,33824,CA,US,American IPA, Rotating,6.5
273615,"Berliner Equation With Peach, Pear, And Plum",33824,CA,US,Berliner Weisse, Rotating,5.9
313479,LYPHE,41031,CA,US,American Barleywine, Limited (brewed once),12.0
183951,Berzerker,38302,CA,US,American Imperial IPA, Year-round,8.0
331575,Cactus Elbow,29180,CA,US,American Imperial IPA, Rotating,8.0
247174,Hawk Hill,32796,CA,US,German Hefeweizen, Rotating,4.7
275216,Oaky Koke,42930,CA,US,Belgian Lambic, Rotating,6.5
158188,Amber,1011,CA,US,American Amber / Red Ale, Year-round,4.6
15196,Mt. Walker Winter Warmer,4926,CA,US,Winter Warmer, Year-round,11.7
340952,Stoked!,29164,CA,US,American Pale Ale (APA), Rotating,5.4
109172,Sierra Nevada Harvest Wet Hop Ale (12th Release),140,CA,US,American IPA, Limited (brewed once),6.7
199589,Hopper Whitman Nut Brown Ale,21092,CA,US,American Brown Ale, Year-round,4.8
56186,Bill Brand Barleywine,812,CA,US,American Barleywine, Limited (brewed once),
74186,The Gauntlet (With Key Lime & Honey Tangerine),23641,CA,US,American Imperial IPA, Limited (brewed once),
124786,Bourbon And Bliss,25920,CA,US,American Imperial Stout, Limited (brewed once),8.0
129420,Peppy Rye-Biscus,140,CA,US,Belgian Saison, Rotating,5.6
273594,Alpha Hop Society: Barrel-Aged Chico Wild Ale,140,CA,US,American Wild Ale, Limited (brewed once),6.3
371807,Neon Light Diamond,44253,CA,US,Leipzig Gose, Limited (brewed once),8.5
56526,Big Island,5266,CA,US,American Imperial IPA, Spring,9.6
198568,Rookie Of The Year IPA,4410,CA,US,American IPA, Rotating,7.0
129675,Summer Summit IPA,30377,CA,US,American IPA, Summer,8.8
220946,Cheese,147,CA,US,American Black Ale, Limited (brewed once),
248531,Patience Wet Hop Ipa,47044,CA,US,American IPA, Summer,7.5
59236,Empire Lager,7015,CA,US,American Lager, Rotating,4.2
66160,Liquid Sourdough (LSD) - Beer Camp #41,140,CA,US,American Lager, Fall,6.5
353027,Needs More Cherries,51677,CA,US,American Wild Ale, Rotating,
127660,Going (Coco) Nuts,34194,CA,US,American Amber / Red Ale, Year-round,5.2
311151,Mikkeller Imperial Maple Stout,43889,CA,US,American Imperial Stout, Limited (brewed once),10.3
370441,Aminal,38959,CA,US,American Barleywine, Limited (brewed once),12.0
218836,Peddler's Coffee,27322,CA,US,Baltic Porter, Limited (brewed once),7.0
354737,Murex,47553,CA,US,American Wild Ale, Limited (brewed once),7.2
258609,Mega Black House - Double Coffee,31987,CA,US,American Imperial Stout, Rotating,10.0
350812,1 Year Barrel Aged Le Champ,51186,CA,US,Belgian Saison, Limited (brewed once),7.5
211059,Stoutello,23200,CA,US,English Sweet / Milk Stout, Rotating,6.0
138149,2014 Owens Valley Wet Harvest Ale,4051,CA,US,American Black Ale, Limited (brewed once),7.5
55513,Oatmeal Stout,4555,CA,US,English Oatmeal Stout, Rotating,
263551,Truth From Heart,36523,CA,US,American Wild Ale, Limited (brewed once),7.1
199677,Decadence 2014 Wheat Wine - Bourbon Barrel-Aged,396,CA,US,American Wheatwine Ale, Limited (brewed once),10.0
191817,IPA,40559,CA,US,American IPA, Year-round,7.0
101500,Humulus Wet: Centennial,16866,CA,US,American Pale Ale (APA), Limited (brewed once),5.7
72477,Playa De La Cruz,21092,CA,US,American Adjunct Lager, Year-round,
219679,Wine Barrel Aged Scotch Ale,38284,CA,US,Scottish Ale, Limited (brewed once),8.3
112917,Going Red,147,CA,US,Belgian Witbier, Limited (brewed once),
184628,Fogcutter Double IPA,256,CA,US,American Imperial IPA, Rotating,8.7
355097,Confused Belgian,32140,CA,US,Belgian Dubbel, Rotating,6.5
90814,Big Buck,1337,CA,US,English Dark Mild Ale, Rotating,4.2
341712,Adam Carolla's Endless Rant Lager,44152,CA,US,American Lager, Rotating,4.8
212414,"""Old Fashioned"" Barleywine",31407,CA,US,American Barleywine, Limited (brewed once),15.0
315114,GINtrification,2447,CA,US,Herb and Spice Beer, Limited (brewed once),5.5
44932,Autumn Maple,16866,CA,US,Fruit and Field Beer, Fall,10.0
83207,Lil' Devil - Lactic,396,CA,US,Belgian Pale Ale, Limited (brewed once),5.95
181576,Contains Nuts #1 (Pecans),32931,CA,US,American Strong Ale, Limited (brewed once),6.9
97111,Sunny Jim's Blonde Ale,28270,CA,US,American Blonde Ale, Limited (brewed once),5.4
36728,10 Commandments,18149,CA,US,Belgian Strong Dark Ale, Rotating,11.0
294179,8 Haze A Week,42565,CA,US,American IPA, Rotating,4.5
24509,Russian Imperial Stout,8681,CA,US,Russian Imperial Stout, Rotating,8.5
141984,TBD Hoppy,27996,CA,US,American IPA, Rotating,5.8
236235,Urbanite IPA,44720,CA,US,American IPA, Rotating,7.0
200269,Belle’s Berry Ale,30407,CA,US,Fruit and Field Beer, Summer,
315064,Allie Blonde,45824,CA,US,American Blonde Ale, Limited (brewed once),5.0
148052,Hop Hunter,140,CA,US,American IPA, Year-round,6.2
243705,Tripel With Hawaiian Coffee,44719,CA,US,Belgian Tripel, Limited (brewed once),9.5
197178,Satanic Blazing World,31987,CA,US,American Amber / Red Ale, Limited (brewed once),6.8
97198,Belgian Stallion,3835,CA,US,American Wild Ale, Limited (brewed once),6.0
92302,Dogtown Dunkelweizen,2352,CA,US,German Dunkelweizen, Limited (brewed once),6.3
4263,Angel City Ale,1011,CA,US,American Pale Ale (APA), Year-round,
326478,Blackberry Sour,38437,CA,US,American Wild Ale, Rotating,5.0
145361,Smell The Colors,32931,CA,US,American IPA, Rotating,6.4
79721,Big Ass Red,27327,CA,US,American Amber / Red Ale, Rotating,6.2
77419,Luponic Distortion,2210,CA,US,American Imperial IPA, Limited (brewed once),8.0
372727,Monk’s Tripel,37127,CA,US,Belgian Tripel, Rotating,9.0
47497,Humulus Ambre,16866,CA,US,Belgian Pale Ale, Rotating,5.7
254769,Foggier Window,28657,CA,US,New England IPA, Rotating,8.1
352693,Swagger With Whole Coffee Beans,35210,CA,US,American Black Ale, Rotating,7.8
160432,Naked Twister Imperial Red,20430,CA,US,American Imperial Red Ale, Rotating,8.3
228029,Juice Joint Kettle Sour,559,CA,US,American Wild Ale, Rotating,6.0
352838,Happy Hour,51260,CA,US,American Cream Ale, Rotating,4.3
44120,Lightning E.S.B.,12351,CA,US,English Extra Special / Strong Bitter (ESB), Year-round,7.5
277240,Bad Habit,27946,CA,US,American IPA, Rotating,6.7
120946,Obscura Arabica,13065,CA,US,American Wild Ale, Limited (brewed once),
182233,Simcoe,199,CA,US,American IPA, Limited (brewed once),7.4
225463,Bastard's Midnight Brunch,43153,CA,US,American Strong Ale, Limited (brewed once),12.7
140345,Solis Occasus 33 w/ Citra Hops,23347,CA,US,American IPA, Limited (brewed once),7.5
191963,Ruination Double IPA 2.0 - Coconut,147,CA,US,American Imperial IPA, Rotating,8.5
290744,"Tall, Dutch, & Handsome",30283,CA,US,Belgian Quadrupel (Quad), Rotating,10.0
70910,Stone / Baird / Ishii - Japanese Green Tea IPA,147,CA,US,American Imperial IPA, Rotating,10.1
287674,Space Cookie,28657,CA,US,American Imperial IPA, Rotating,8.3
309560,Mo Melon,25959,CA,US,American Pale Ale (APA), Limited (brewed once),5.6
149983,Spazz,29180,CA,US,American Wild Ale, Rotating,4.0
241476,Always Summer,32930,CA,US,German Pilsner, Rotating,5.2
43892,Craftsman El Prieto Sour Black Ale,2321,CA,US,American Wild Ale, Rotating,8.4
75833,Disorderly Strong Ale,27322,CA,US,American Strong Ale, Rotating,7.4
42485,ESB,16198,CA,US,English Extra Special / Strong Bitter (ESB), Year-round,
266415,Upper Douglass Amber,41330,CA,US,American Amber / Red Ale, Rotating,6.0
368715,Wet Hop Redwood,34409,CA,US,American IPA, Rotating,7.1
189052,Wet Hopped American Summer,30379,CA,US,American IPA, Year-round,4.2
72303,Rosie's Strawberry Wheat Ale,4317,CA,US,Fruit and Field Beer, Year-round,6.0
65457,Skid Mark (OB),1337,CA,US,English Dark Mild Ale, Rotating,4.1
67011,Port Barrel Aged Imperial Stout With Raspberries And Chocolate,870,CA,US,American Imperial Stout, Limited (brewed once),
132224,Dumb Pun,28019,CA,US,American IPA, Limited (brewed once),6.4
232486,The Big One,41330,CA,US,American Imperial IPA, Rotating,8.7
75912,Total Recall,3835,CA,US,American Strong Ale, Limited (brewed once),8.0
158499,Pig Ol' Bitties,38960,CA,US,American Blonde Ale, Year-round,5.4
14743,Double Alter Ego,2453,CA,US,American Strong Ale, Rotating,8.0
177488,Golden Naked Promise (2015 National Homebrewers Conference Bottle),2743,CA,US,American Pale Ale (APA), Limited (brewed once),5.5
54390,Abbey Dubbel,12788,CA,US,Belgian Dubbel, Limited (brewed once),
107588,U-Hawl Hefe,29315,CA,US,German Hefeweizen, Rotating,5.0
371907,The Blasteroid,34078,CA,US,American Pale Ale (APA), Limited (brewed once),5.6
202014,Single,25260,CA,US,Belgian Pale Ale, Rotating,5.5
39939,Olallieberry Cream Ale,11580,CA,US,Fruit and Field Beer, Year-round,7.0
101254,Tourmaline Stout,28844,CA,US,American Stout, Rotating,
168699,Little Devil Belgian Pale Ale,30771,CA,US,Belgian Pale Ale, Rotating,5.7
31497,Belgian Blonde,3232,CA,US,Belgian Blonde Ale, Spring,5.2
276399,Waltzing Goat,48834,CA,US,Vienna Lager, Rotating,5.5
105294,Sweet Crude Stout,33224,CA,US,English Oatmeal Stout, Year-round,5.6
275550,Smells Like Haze,36428,CA,US,American IPA, Rotating,6.6
335778,Devil's Teeth - Olde X.M. Schmeller Barrel-Aged,31987,CA,US,English Old Ale, Limited (brewed once),13.5
68417,Spring Tweet,735,CA,US,American Pale Wheat Ale, Limited (brewed once),4.8
344529,Vizzini,37451,CA,US,American Wild Ale, Limited (brewed once),6.4
316053,Paradise Pilsener,2447,CA,US,German Pilsner, Limited (brewed once),5.5
150310,The Quest - Huell Melon,34282,CA,US,American Pale Ale (APA), Limited (brewed once),5.9
